timestamp,price,date,day
1737504000000,3326.0285404709143,2025-01-22 00:00:00,272
1737590400000,3237.2996671291435,2025-01-23 00:00:00,273
1737676800000,3332.580893146162,2025-01-24 00:00:00,274
1737763200000,3311.8499838687,2025-01-25 00:00:00,275
1737849600000,3320.1314101789453,2025-01-26 00:00:00,276
1737936000000,3232.2767744705584,2025-01-27 00:00:00,277
1738022400000,3173.5346079397173,2025-01-28 00:00:00,278
1738108800000,3076.4937692857234,2025-01-29 00:00:00,279
1738195200000,3114.4358854363104,2025-01-30 00:00:00,280
1738281600000,3248.249484352305,2025-01-31 00:00:00,281
1738368000000,3296.390634843652,2025-02-01 00:00:00,282
1738454400000,3125.0386801320924,2025-02-02 00:00:00,283
1738540800000,2862.6976188716285,2025-02-03 00:00:00,284
1738627200000,2877.8138239498767,2025-02-04 00:00:00,285
1738713600000,2740.3809762760143,2025-02-05 00:00:00,286
1738800000000,2790.5521609256075,2025-02-06 00:00:00,287
1738886400000,2686.662316793651,2025-02-07 00:00:00,288
1738972800000,2623.4507017824767,2025-02-08 00:00:00,289
1739059200000,2635.6011418023404,2025-02-09 00:00:00,290
1739145600000,2632.5358220552475,2025-02-10 00:00:00,291
1739232000000,2660.2967996436387,2025-02-11 00:00:00,292
1739318400000,2603.0333698049267,2025-02-12 00:00:00,293
1739404800000,2736.2703136032396,2025-02-13 00:00:00,294
1739491200000,2675.7090007037627,2025-02-14 00:00:00,295
1739577600000,2724.6698335873957,2025-02-15 00:00:00,296
1739664000000,2692.8213863864253,2025-02-16 00:00:00,297
1739750400000,2659.9017474093457,2025-02-17 00:00:00,298
1739836800000,2741.9050800956124,2025-02-18 00:00:00,299
1739923200000,2669.4945006896073,2025-02-19 00:00:00,300
1740009600000,2714.8018364720533,2025-02-20 00:00:00,301
1740096000000,2741.5933625994785,2025-02-21 00:00:00,302
1740182400000,2658.3470942919384,2025-02-22 00:00:00,303
1740268800000,2764.355233404291,2025-02-23 00:00:00,304
1740355200000,2827.1844084879804,2025-02-24 00:00:00,305
1740441600000,2503.103420098605,2025-02-25 00:00:00,306
1740528000000,2495.315451693047,2025-02-26 00:00:00,307
1740614400000,2325.853934699374,2025-02-27 00:00:00,308
1740700800000,2305.3229378029837,2025-02-28 00:00:00,309
1740787200000,2235.204208608959,2025-03-01 00:00:00,310
1740873600000,2212.8243514969954,2025-03-02 00:00:00,311
1740960000000,2517.3382391622977,2025-03-03 00:00:00,312
